,id,account_id,dttm,amt
8769,4266,64,2017-08-03 01:24:13,-727.39
2324,4267,45,2017-08-03 03:31:07,-180.11
8891,4268,64,2017-08-03 03:40:47,737.41
3442,4269,16,2017-08-03 09:03:25,94.87
1660,4270,15,2017-08-04 13:32:29,831.68
9123,4271,64,2017-08-04 15:42:25,-84.07
9134,4272,34,2017-08-04 18:04:04,896.9
9717,4273,90,2017-08-05 01:04:39,553.93
614,4274,64,2017-08-05 01:40:09,-425.99
6682,4275,14,2017-08-05 02:37:40,348.78
6911,4276,38,2017-08-05 06:55:35,-521.2
2900,4277,16,2017-08-05 12:09:03,198.66
3259,4278,21,2017-08-06 09:03:33,-97.03
360,4279,26,2017-08-06 22:54:42,-512.09
6257,4280,16,2017-08-08 03:27:20,-58.17
5315,4281,100,2017-08-08 13:04:36,416.55
2961,4282,14,2017-08-09 00:33:00,-249.02
3689,4283,62,2017-08-09 03:52:07,97.37
9047,4284,83,2017-08-09 23:09:06,-541.63
7101,4285,98,2017-08-10 15:15:46,246.77
8825,4286,79,2017-08-12 06:45:27,240.08
4978,4287,27,2017-08-12 10:00:45,707.11
3146,4288,90,2017-08-12 23:47:54,-482.05
2000,4289,33,2017-08-13 02:57:08,605.84
1567,4290,90,2017-08-13 05:01:54,-773.97
4044,4291,48,2017-08-13 16:59:37,-575.71
1057,4292,45,2017-08-13 18:12:10,406.21
8627,4293,79,2017-08-13 18:40:04,-50.85
2613,4294,26,2017-08-16 05:05:43,988.51
317,4295,69,2017-08-17 04:51:34,-999.94
451,4296,90,2017-08-17 11:20:44,-735.64
3231,4297,79,2017-08-18 07:09:18,427.98
4738,4298,34,2017-08-20 07:41:12,142.07
9277,4299,21,2017-08-22 21:58:31,-167.03
7244,4300,64,2017-08-23 03:42:35,-519.26
103,4301,27,2017-08-23 14:24:19,-680.53
2404,4302,2,2017-08-23 16:33:05,723.29
8998,4303,14,2017-08-24 07:13:46,-574.16
282,4304,98,2017-08-24 18:42:36,132.67
1423,4305,14,2017-08-25 04:03:40,-336.75
3928,4306,2,2017-08-25 05:44:49,-481.5
5981,4307,33,2017-08-25 13:01:49,-132.7
4812,4308,21,2017-08-25 18:10:25,-325.32
525,4309,75,2017-08-25 19:08:24,-554.97
3555,4310,48,2017-08-25 21:34:19,292.13
2503,4311,45,2017-08-26 05:33:23,540.64
8701,4312,64,2017-08-26 06:24:13,-545.8
679,4313,45,2017-08-26 07:36:08,-34.37
9460,4314,45,2017-08-26 13:42:55,581.36
1706,4315,33,2017-08-26 22:46:54,777.96
6535,4316,28,2017-08-27 05:18:10,532.16
293,4317,90,2017-08-27 18:20:49,631.88
8618,4318,2,2017-08-30 05:06:56,833.07
5415,4319,74,2017-08-30 06:16:24,410.42
5026,4320,64,2017-08-31 06:51:32,-373.1
7163,4321,16,2017-08-31 23:35:44,527.06
3554,4322,79,2017-09-01 12:25:12,214.35
8192,4323,16,2017-09-01 18:35:08,-571.2
4211,4324,69,2017-09-02 09:28:27,228.99
8775,4325,64,2017-09-02 10:59:18,-818.78
6399,4326,90,2017-09-04 02:27:08,-558.24
2731,4327,89,2017-09-07 02:55:56,181.08
9743,4328,48,2017-09-07 12:38:05,-665.3
2736,4329,68,2017-09-07 14:35:30,858.1
2376,4330,95,2017-09-07 20:37:48,368.42
850,4331,22,2017-09-08 04:22:23,638.23
5933,4332,95,2017-09-08 08:45:09,520.17
10082,4333,90,2017-09-10 00:12:14,-66.09
1389,4334,2,2017-09-10 03:44:00,-93.35
3687,4335,45,2017-09-10 17:34:31,300.85
5081,4336,90,2017-09-13 02:03:49,-660.01
7970,4337,56,2017-09-13 11:00:23,923.48
7701,4338,21,2017-09-15 08:02:54,-453.87
5462,4339,64,2017-09-15 19:29:04,508.78
4755,4340,32,2017-09-16 03:58:11,-158.19
8362,4341,79,2017-09-16 05:26:24,970.7
8970,4342,64,2017-09-16 22:49:25,633.21
4090,4343,2,2017-09-17 04:45:18,237.57
7642,4344,2,2017-09-17 14:09:11,7.0
3494,4345,20,2017-09-17 16:27:37,924.94
6018,4346,14,2017-09-18 11:49:52,318.08
429,4347,21,2017-09-18 23:09:33,640.58
6613,4348,90,2017-09-19 12:28:24,-218.0
7110,4349,21,2017-09-20 12:42:01,771.49
6366,4350,79,2017-09-20 13:10:04,-148.31
802,4351,22,2017-09-20 18:26:37,140.02
422,4352,33,2017-09-21 04:11:21,-902.26
4765,4353,50,2017-09-21 19:04:49,-837.1
9300,4354,64,2017-09-22 00:25:01,-559.78
3927,4355,27,2017-09-23 00:25:23,399.41
1511,4356,75,2017-09-23 07:30:34,-466.58
5380,4357,98,2017-09-23 10:59:08,-184.49
3052,4358,33,2017-09-23 18:31:37,-526.67
5587,4359,21,2017-09-24 18:45:44,-908.93
8357,4360,21,2017-09-25 10:36:51,-541.04
9888,4361,45,2017-09-25 20:23:14,871.95
1774,4362,45,2017-09-26 08:54:15,-557.91
6452,4363,86,2017-09-26 20:18:31,-616.73
7580,4364,22,2017-09-26 21:09:30,14.66
7421,4365,38,2017-09-27 09:00:36,261.3
2261,4366,48,2017-09-27 15:15:28,549.88
4212,4367,90,2017-09-27 22:07:30,-171.85
9436,4368,90,2017-09-29 09:36:43,523.53
5457,4369,89,2017-10-02 00:41:28,766.71
337,4370,21,2017-10-02 02:53:21,366.73
5459,4371,48,2017-10-02 06:22:34,-12.92
2300,4372,20,2017-10-03 01:26:32,-822.35
8718,4373,69,2017-10-03 23:30:28,88.26
3427,4374,34,2017-10-04 10:57:54,-455.51
1282,4375,45,2017-10-04 14:26:12,46.14
438,4376,62,2017-10-05 05:27:45,-478.54
242,4377,45,2017-10-05 07:46:44,446.64
9554,4378,45,2017-10-05 11:04:43,151.58
5055,4379,100,2017-10-05 17:45:44,-512.42
5623,4380,79,2017-10-06 17:06:59,-31.29
2566,4381,51,2017-10-07 11:26:43,792.49
1538,4382,79,2017-10-08 08:29:15,-333.77
9972,4383,27,2017-10-08 18:13:05,-56.56
3173,4384,68,2017-10-09 11:48:35,-171.85
619,4385,100,2017-10-12 00:12:34,-476.71
266,4386,98,2017-10-12 09:37:31,-463.93
5351,4387,48,2017-10-12 12:09:49,-744.13
2366,4388,89,2017-10-13 06:11:34,790.28
3885,4389,27,2017-10-13 07:30:57,-965.31
5049,4390,14,2017-10-13 14:44:54,-828.27
4287,4391,100,2017-10-14 03:06:28,71.72
6458,4392,89,2017-10-14 09:51:09,776.76
6172,4393,45,2017-10-14 21:30:32,212.64
2985,4394,14,2017-10-15 05:31:22,-596.06
8024,4395,79,2017-10-15 16:04:59,972.89
8118,4396,62,2017-10-16 00:45:23,394.92
4464,4397,2,2017-10-16 05:16:46,-394.82
6921,4398,50,2017-10-16 08:53:16,-470.56
7962,4399,15,2017-10-19 00:26:58,-183.33
1929,4400,90,2017-10-20 04:16:44,179.4
5930,4401,79,2017-10-20 04:30:59,-651.99
6846,4402,33,2017-10-21 06:41:57,642.42
615,4403,83,2017-10-21 13:36:29,818.13
4004,4404,50,2017-10-21 13:53:07,868.82
1925,4405,20,2017-10-21 18:16:54,-813.94
5006,4406,50,2017-10-22 05:50:17,-215.45
1671,4407,98,2017-10-22 14:59:39,891.63
6093,4408,50,2017-10-24 22:41:09,505.44
7430,4409,21,2017-10-25 01:21:03,-102.95
5423,4410,100,2017-10-25 03:08:45,-117.65
7032,4411,2,2017-10-26 14:56:24,-914.95
7726,4412,21,2017-10-26 15:41:10,512.58
7388,4413,28,2017-10-26 18:08:53,-641.76
8995,4414,15,2017-10-27 02:45:49,536.15
8208,4415,75,2017-10-27 15:50:52,-353.97
436,4416,79,2017-10-27 17:33:00,-28.1
4085,4417,14,2017-10-27 21:31:01,444.59
9114,4418,90,2017-10-30 07:58:30,-219.69
2155,4419,98,2017-10-30 08:15:09,-219.98
4698,4420,14,2017-10-31 00:34:43,-579.81
4993,4421,32,2017-10-31 03:42:29,-397.48
6422,4422,21,2017-10-31 11:24:54,-725.51
5622,4423,22,2017-10-31 11:40:20,68.57
8924,4424,45,2017-11-02 10:22:41,71.41
3859,4425,33,2017-11-03 15:09:25,619.68
6372,4426,98,2017-11-03 16:46:11,-213.78
6872,4427,21,2017-11-05 00:25:01,-304.7
5999,4428,21,2017-11-05 00:50:17,535.88
2363,4429,15,2017-11-05 02:50:40,558.48
8339,4430,64,2017-11-05 05:55:40,913.62
9650,4431,21,2017-11-05 07:58:15,-571.32
9837,4432,79,2017-11-05 12:40:47,895.64
6115,4433,90,2017-11-05 17:03:16,-890.83
701,4434,38,2017-11-06 08:08:08,772.9
7081,4435,64,2017-11-06 08:19:15,-814.72
883,4436,90,2017-11-06 14:42:17,105.92
2206,4437,38,2017-11-06 16:16:40,271.21
5060,4438,33,2017-11-07 07:00:45,589.6
3975,4439,26,2017-11-08 00:47:24,306.42
9988,4440,98,2017-11-08 22:31:15,410.54
5909,4441,62,2017-11-09 12:51:52,-854.51
3031,4442,79,2017-11-09 14:50:23,-228.19
1935,4443,100,2017-11-12 03:41:11,-660.23
9402,4444,34,2017-11-12 04:46:22,-289.59
2534,4445,51,2017-11-12 10:05:33,46.65
919,4446,69,2017-11-12 13:40:33,-767.81
7485,4447,48,2017-11-12 23:52:40,-829.64
2210,4448,2,2017-11-13 18:38:42,-172.34
420,4449,21,2017-11-14 02:36:24,-542.79
610,4450,64,2017-11-14 12:56:13,932.99
2073,4451,64,2017-11-14 14:33:17,151.15
5371,4452,89,2017-11-14 15:02:34,341.52
2238,4453,45,2017-11-15 04:10:01,840.57
8446,4454,90,2017-11-15 05:38:45,436.17
6365,4455,75,2017-11-16 20:31:02,21.39
3924,4456,86,2017-11-17 10:09:48,-14.01
3809,4457,27,2017-11-17 21:38:30,871.9
1194,4458,21,2017-11-17 23:27:44,268.12
1003,4459,45,2017-11-18 14:44:41,295.02
9324,4460,15,2017-11-18 19:58:01,977.57
4474,4461,90,2017-11-19 06:31:45,-363.06
6235,4462,100,2017-11-19 18:02:59,-148.83
6493,4463,15,2017-11-20 22:50:00,599.48
4796,4464,14,2017-11-21 12:03:46,-596.64
7422,4465,21,2017-11-21 19:33:04,-268.66
7741,4466,62,2017-11-21 22:10:07,-865.61
571,4467,20,2017-11-22 04:44:38,706.0
4975,4468,100,2017-11-22 09:07:57,994.25
6595,4469,21,2017-11-23 13:59:56,912.81
4861,4470,26,2017-11-23 22:50:46,-716.32
1949,4471,38,2017-11-25 00:18:13,-659.63
8104,4472,21,2017-11-25 06:44:05,-898.74
4937,4473,45,2017-11-25 16:37:23,-761.63
5216,4474,100,2017-11-25 18:21:15,864.87
2070,4475,14,2017-11-25 23:18:28,295.43
3654,4476,26,2017-11-26 15:33:22,-669.77
4124,4477,79,2017-11-27 17:02:49,544.98
4513,4478,34,2017-11-27 23:08:55,490.1
7714,4479,2,2017-11-30 20:50:35,74.77
8325,4480,62,2017-12-02 00:45:56,-92.83
9473,4481,90,2017-12-02 00:51:29,480.29
4941,4482,100,2017-12-02 07:45:16,-555.15
5621,4483,26,2017-12-05 13:31:50,-728.37
7332,4484,32,2017-12-06 11:43:32,141.51
7033,4485,28,2017-12-06 16:50:24,255.98
3310,4486,33,2017-12-08 19:27:54,-204.94
5091,4487,79,2017-12-10 12:30:25,-776.2
3119,4488,89,2017-12-10 14:02:57,-531.5
1595,4489,62,2017-12-12 16:48:56,-929.76
9937,4490,33,2017-12-13 00:54:47,725.42
5039,4491,100,2017-12-13 11:49:48,895.62
10087,4492,15,2017-12-13 15:33:54,849.2
366,4493,83,2017-12-13 22:14:02,-87.27
8770,4494,90,2017-12-15 22:35:56,-57.45
8179,4495,15,2017-12-16 17:07:08,259.88
2886,4496,22,2017-12-18 11:06:41,-536.17
6956,4497,33,2017-12-19 13:58:15,-869.41
2259,4498,89,2017-12-19 21:13:49,-5.83
9559,4499,2,2017-12-19 23:18:07,159.3
4303,4500,83,2017-12-19 23:23:14,-136.3
3270,4501,86,2017-12-20 03:51:55,202.99
971,4502,74,2017-12-20 10:37:40,-672.05
8804,4503,28,2017-12-20 11:46:03,-668.86
8547,4504,100,2017-12-20 13:26:53,540.9
3607,4505,90,2017-12-20 14:39:02,-855.79
5692,4506,32,2017-12-20 18:09:35,-675.83
5057,4507,68,2017-12-21 04:45:01,-348.49
4827,4508,33,2017-12-21 22:21:51,722.86
8417,4509,90,2017-12-22 17:32:33,62.52
2636,4510,33,2017-12-22 21:57:49,915.98
41,4511,42,2017-12-23 00:00:00,0.0
3255,4512,45,2017-12-23 00:42:42,-462.68
6620,4513,32,2017-12-23 12:09:22,-33.11
2227,4514,98,2017-12-23 21:19:14,706.48
8395,4515,89,2017-12-24 10:13:58,686.07
6650,4516,50,2017-12-24 20:26:58,154.18
5389,4517,45,2017-12-24 22:50:18,662.7
5734,4518,69,2017-12-25 11:03:44,-225.37
1170,4519,38,2017-12-26 11:55:52,-407.87
6802,4520,22,2017-12-26 20:28:53,359.48
4490,4521,34,2017-12-28 15:19:30,47.25
9037,4522,100,2017-12-31 04:22:52,111.15
2789,4523,51,2017-12-31 13:17:52,123.91
742,4524,98,2018-01-01 22:11:15,266.65
2712,4525,38,2018-01-02 09:52:48,237.84
3283,4526,21,2018-01-02 23:07:46,465.11
9817,4527,16,2018-01-03 07:22:31,197.11
9320,4528,74,2018-01-04 13:23:58,-88.92
3493,4529,68,2018-01-04 15:15:33,-37.22
1702,4530,33,2018-01-05 00:44:49,-529.56
3697,4531,95,2018-01-05 13:11:18,-799.73
2345,4532,34,2018-01-05 15:03:24,-281.11
1801,4533,42,2018-01-07 06:23:33,-386.8
5607,4534,64,2018-01-08 01:14:45,897.84
9917,4535,14,2018-01-08 14:05:26,262.07
8316,4536,89,2018-01-08 16:19:08,-594.48
895,4537,69,2018-01-08 16:41:31,-393.26
7115,4538,27,2018-01-08 22:04:35,-762.51
4511,4539,69,2018-01-09 13:52:11,570.1
10038,4540,69,2018-01-09 23:17:31,303.79
91,4541,92,2018-01-10 00:00:00,0.0
313,4542,90,2018-01-11 00:48:09,223.03
4747,4543,16,2018-01-11 08:23:40,-51.81
8932,4544,92,2018-01-12 21:46:48,-758.48
2199,4545,64,2018-01-13 13:38:01,-559.51
9515,4546,16,2018-01-14 00:38:29,-926.44
3520,4547,27,2018-01-17 06:39:06,-637.39
8509,4548,90,2018-01-17 11:30:53,557.19
5906,4549,48,2018-01-17 16:33:23,-622.46
391,4550,42,2018-01-17 17:06:55,-483.57
4357,4551,90,2018-01-17 20:58:37,-422.29
7808,4552,89,2018-01-17 23:15:30,940.88
5778,4553,45,2018-01-18 05:48:17,-966.48
9535,4554,27,2018-01-18 08:35:58,-269.54
2715,4555,86,2018-01-18 10:44:00,521.47
3331,4556,45,2018-01-18 20:26:28,-118.12
2873,4557,74,2018-01-19 19:14:49,164.67
1152,4558,21,2018-01-19 21:42:20,-405.21
3769,4559,16,2018-01-21 02:33:57,-618.43
7623,4560,95,2018-01-23 08:50:53,-62.02
2971,4561,68,2018-01-24 03:09:08,-126.66
8869,4562,34,2018-01-24 18:34:27,-148.68
3521,4563,16,2018-01-25 06:46:54,84.65
6789,4564,14,2018-01-25 11:01:32,-336.0
8280,4565,38,2018-01-25 18:00:36,-302.22
7772,4566,98,2018-01-26 10:29:52,-140.14
3360,4567,14,2018-01-26 23:14:14,-800.5
9215,4568,33,2018-01-27 07:12:49,-56.27
8760,4569,64,2018-01-27 14:49:04,73.41
8493,4570,33,2018-01-27 17:24:54,-764.89
5359,4571,45,2018-01-28 06:06:01,623.31
106,4572,64,2018-01-28 14:23:43,-291.48
2928,4573,26,2018-01-28 14:29:36,414.91
6605,4574,75,2018-01-28 18:50:46,-855.27
5667,4575,51,2018-01-28 21:43:08,-519.06
131,4576,45,2018-01-31 07:26:49,-233.34
3117,4577,51,2018-01-31 13:28:24,451.62
597,4578,50,2018-01-31 19:59:04,308.33
2692,4579,26,2018-02-02 15:06:14,-136.2
57,4580,58,2018-02-05 00:00:00,0.0
7756,4581,42,2018-02-05 09:20:13,-351.03
3935,4582,32,2018-02-05 15:38:18,551.94
1936,4583,90,2018-02-05 22:10:42,922.76
5000,4584,26,2018-02-06 01:31:18,860.78
605,4585,90,2018-02-06 23:24:47,459.38
7439,4586,58,2018-02-07 14:56:17,109.27
5720,4587,56,2018-02-08 00:35:16,959.04
1681,4588,58,2018-02-08 06:13:40,787.72
3294,4589,69,2018-02-08 16:57:16,-618.9
3232,4590,83,2018-02-09 00:46:19,576.74
2750,4591,45,2018-02-09 03:27:32,802.69
188,4592,14,2018-02-09 11:12:56,174.87
8990,4593,21,2018-02-09 13:34:56,753.69
6371,4594,45,2018-02-10 01:34:38,-65.79
4629,4595,68,2018-02-10 07:57:15,-83.92
1199,4596,58,2018-02-10 15:45:19,-154.24
4833,4597,68,2018-02-10 16:14:40,977.74
4842,4598,27,2018-02-10 17:39:33,-472.74
6323,4599,58,2018-02-10 22:18:25,-671.23
7929,4600,22,2018-02-12 16:32:36,736.27
2369,4601,56,2018-02-13 18:16:25,-183.05
416,4602,32,2018-02-14 09:18:37,-422.94
2422,4603,58,2018-02-14 10:31:56,703.35
1713,4604,90,2018-02-15 00:16:15,587.48
4385,4605,33,2018-02-15 04:12:55,-403.8
4072,4606,15,2018-02-15 06:56:00,106.81
5551,4607,58,2018-02-15 17:15:24,261.4
5703,4608,68,2018-02-15 21:42:11,910.5
54,4609,55,2018-02-16 00:00:00,0.0
4013,4610,90,2018-02-16 03:53:55,-11.46
6360,4611,100,2018-02-16 11:01:01,606.53
7516,4612,58,2018-02-16 13:19:26,94.72
3965,4613,42,2018-02-16 16:50:38,579.31
7660,4614,22,2018-02-16 22:27:51,350.45
6039,4615,58,2018-02-17 03:15:09,-731.83
7086,4616,21,2018-02-17 05:09:07,632.21
484,4617,58,2018-02-17 05:13:20,552.27
246,4618,95,2018-02-17 10:41:58,-679.96
1123,4619,2,2018-02-17 12:00:50,573.25
6600,4620,58,2018-02-17 13:08:17,176.64
8171,4621,86,2018-02-17 16:30:01,963.66
7547,4622,58,2018-02-19 07:00:16,-375.62
1890,4623,45,2018-02-20 14:07:44,-811.41
9594,4624,32,2018-02-20 15:46:20,665.9
151,4625,55,2018-02-20 21:23:30,157.43
5167,4626,58,2018-02-21 02:05:52,-893.02
5095,4627,92,2018-02-21 07:02:38,-712.91
2798,4628,55,2018-02-21 12:24:11,-118.68
6985,4629,2,2018-02-22 02:04:58,-992.09
6857,4630,90,2018-02-22 07:00:47,-260.95
7976,4631,42,2018-02-22 11:08:47,918.15
2383,4632,42,2018-02-22 20:22:50,614.73
4348,4633,74,2018-02-22 22:10:02,153.33
9823,4634,38,2018-02-23 00:07:16,37.68
3659,4635,68,2018-02-23 14:15:19,-799.22
2335,4636,58,2018-02-23 19:19:04,97.84
869,4637,42,2018-02-24 12:53:19,-152.42
2939,4638,83,2018-02-24 13:04:00,-325.46
1082,4639,22,2018-02-24 17:47:25,411.78
3023,4640,90,2018-02-24 22:28:36,464.55
4064,4641,86,2018-02-25 02:49:57,-105.17
2179,4642,2,2018-02-25 03:16:22,83.12
6819,4643,90,2018-02-25 04:39:39,564.01
5564,4644,33,2018-02-26 01:29:58,-334.36
3742,4645,32,2018-02-26 12:55:11,-64.32
314,4646,58,2018-02-26 13:56:41,-981.36
5613,4647,33,2018-02-27 17:29:32,461.83
4456,4648,45,2018-02-27 18:55:31,-645.83
8743,4649,100,2018-02-28 00:26:28,-793.02
2956,4650,42,2018-02-28 04:23:11,-507.22
383,4651,58,2018-02-28 06:56:55,146.71
3090,4652,58,2018-02-28 07:14:05,-461.71
6322,4653,21,2018-02-28 08:22:44,-36.11
476,4654,58,2018-02-28 08:45:46,-972.68
2965,4655,75,2018-02-28 20:02:51,-460.33
4789,4656,68,2018-02-28 20:49:36,-530.03
2959,4657,75,2018-03-01 06:31:31,-364.15
3681,4658,83,2018-03-01 15:57:22,-663.57
7210,4659,58,2018-03-01 17:26:35,-706.59
8978,4660,34,2018-03-01 19:29:43,-415.65
9267,4661,64,2018-03-02 04:19:07,834.87
3339,4662,38,2018-03-02 16:16:59,464.22
4180,4663,26,2018-03-02 20:23:18,112.03
1223,4664,21,2018-03-02 22:19:45,-522.97
6163,4665,100,2018-03-02 23:51:48,-443.03
2724,4666,100,2018-03-03 18:06:31,620.86
377,4667,68,2018-03-03 19:39:39,980.03
8484,4668,90,2018-03-05 02:24:45,-295.22
8159,4669,58,2018-03-06 18:10:01,-303.66
7901,4670,55,2018-03-06 23:42:55,702.61
962,4671,58,2018-03-07 00:00:17,-544.52
43,4672,44,2018-03-08 00:00:00,0.0
8221,4673,14,2018-03-08 05:13:31,-818.96
9095,4674,89,2018-03-08 06:58:43,-568.46
3831,4675,58,2018-03-08 13:35:39,-207.61
2435,4676,58,2018-03-08 14:13:42,450.5
4702,4677,58,2018-03-08 14:28:00,-565.84
1911,4678,75,2018-03-08 17:41:29,743.49
9244,4679,92,2018-03-08 21:25:07,237.14
5168,4680,86,2018-03-08 21:42:49,152.33
2046,4681,58,2018-03-09 05:01:26,-389.06
6716,4682,58,2018-03-09 06:17:50,743.77
9858,4683,44,2018-03-09 09:29:50,-870.76
624,4684,62,2018-03-09 21:00:07,-467.02
2152,4685,58,2018-03-09 21:29:33,972.67
6807,4686,58,2018-03-09 22:29:28,180.88
4326,4687,21,2018-03-10 05:06:27,-798.53
3630,4688,64,2018-03-10 12:00:18,623.68
8298,4689,14,2018-03-10 13:57:38,914.11
8329,4690,22,2018-03-10 16:09:38,15.68
9863,4691,44,2018-03-11 01:54:41,-714.98
9319,4692,14,2018-03-11 03:08:19,243.67
7880,4693,55,2018-03-11 15:41:24,-119.87
4038,4694,2,2018-03-11 20:51:07,782.83
2545,4695,15,2018-03-12 04:13:17,-742.78
1383,4696,90,2018-03-15 02:17:17,-799.49
9664,4697,58,2018-03-15 04:04:11,560.0
873,4698,32,2018-03-15 06:56:10,-107.13
8084,4699,44,2018-03-15 21:28:24,493.37
546,4700,64,2018-03-15 22:03:19,-980.83
96,4701,97,2018-03-16 00:00:00,0.0
6512,4702,97,2018-03-17 16:47:37,-923.45
1653,4703,58,2018-03-17 22:15:23,665.44
4724,4704,58,2018-03-20 04:07:54,665.62
3413,4705,86,2018-03-20 08:17:44,-222.49
4140,4706,44,2018-03-20 18:02:15,144.16
5994,4707,15,2018-03-20 19:36:30,-350.08
8585,4708,90,2018-03-21 02:32:20,-639.12
7063,4709,92,2018-03-21 06:22:47,852.24
514,4710,33,2018-03-21 08:43:10,90.86
6876,4711,32,2018-03-21 16:00:26,-668.47
7324,4712,21,2018-03-23 01:15:08,582.79
2767,4713,62,2018-03-23 14:01:57,-627.07
433,4714,83,2018-03-23 17:58:50,281.72
7028,4715,58,2018-03-25 23:03:39,767.75
8519,4716,45,2018-03-25 23:19:02,386.89
7801,4717,92,2018-03-26 08:37:33,702.36
5907,4718,83,2018-03-26 15:19:35,-837.09
5606,4719,2,2018-03-26 15:54:43,345.58
2150,4720,90,2018-03-27 04:39:53,-903.05
286,4721,42,2018-03-27 04:57:57,-80.78
3788,4722,44,2018-03-27 07:43:19,582.75
9501,4723,92,2018-03-27 07:46:24,-750.91
7867,4724,34,2018-03-27 19:13:26,-251.63
2446,4725,64,2018-03-27 19:17:22,-777.84
4008,4726,21,2018-03-27 22:03:20,-83.17
2066,4727,86,2018-03-27 23:03:25,254.37
4885,4728,58,2018-03-28 15:59:33,744.62
5584,4729,45,2018-03-29 08:02:26,-677.02
4990,4730,27,2018-03-29 15:48:52,-848.47
3698,4731,58,2018-03-29 15:55:45,978.52
1738,4732,83,2018-03-29 18:03:25,359.82
9050,4733,90,2018-03-29 19:43:49,-908.35
2338,4734,28,2018-03-29 21:23:30,-915.45
7469,4735,90,2018-03-29 23:45:38,-627.61
2510,4736,44,2018-03-30 01:46:12,619.89
7657,4737,45,2018-03-30 05:11:43,-903.25
8571,4738,58,2018-03-30 12:01:18,-470.26
492,4739,45,2018-03-30 16:18:53,-409.79
2461,4740,21,2018-03-30 18:15:24,-975.41
1376,4741,51,2018-03-30 19:50:28,945.23
2095,4742,58,2018-03-31 01:37:38,-757.91
7538,4743,42,2018-03-31 03:11:27,-47.2
9911,4744,26,2018-03-31 07:10:24,971.64
2470,4745,62,2018-03-31 10:55:28,148.76
9978,4746,50,2018-03-31 11:27:33,38.32
9710,4747,28,2018-03-31 16:28:45,824.74
5306,4748,55,2018-03-31 17:30:26,184.2
5011,4749,51,2018-03-31 19:47:11,498.66
7902,4750,95,2018-04-01 00:10:20,341.76
8370,4751,92,2018-04-01 01:23:54,334.23
7303,4752,34,2018-04-01 03:42:19,653.74
8521,4753,14,2018-04-01 06:47:47,-190.4
9416,4754,44,2018-04-01 08:49:56,483.59
4703,4755,58,2018-04-01 23:44:35,-568.53
5975,4756,50,2018-04-02 21:40:36,251.38
2871,4757,44,2018-04-04 01:18:50,-442.87
4589,4758,32,2018-04-04 04:40:00,-329.09
5005,4759,20,2018-04-04 10:32:15,115.98
5331,4760,90,2018-04-04 11:16:43,-312.56
4759,4761,44,2018-04-04 14:56:58,-450.72
3524,4762,44,2018-04-05 01:15:22,-489.91
2945,4763,58,2018-04-05 01:37:38,776.36
783,4764,2,2018-04-05 10:37:01,644.94
9715,4765,58,2018-04-05 11:05:16,-962.75
1745,4766,58,2018-04-05 16:37:25,-875.11
9113,4767,58,2018-04-05 19:14:57,-563.83
8479,4768,51,2018-04-06 03:17:09,453.0
4095,4769,95,2018-04-06 05:04:16,-583.9
3976,4770,32,2018-04-06 08:33:23,536.42
8074,4771,33,2018-04-06 22:49:08,-711.61
2546,4772,42,2018-04-07 00:10:51,-944.53
2667,4773,44,2018-04-07 03:25:45,22.71
7080,4774,32,2018-04-07 07:19:55,624.19
3396,4775,58,2018-04-07 11:35:30,-57.44
4440,4776,58,2018-04-07 21:06:09,-974.22
17,4777,18,2018-04-08 00:00:00,0.0
5809,4778,26,2018-04-08 01:26:34,657.54
3634,4779,45,2018-04-08 20:35:08,-493.19
4406,4780,58,2018-04-08 22:12:18,827.28
6704,4781,90,2018-04-08 23:00:55,-712.79
3400,4782,44,2018-04-09 07:06:25,-900.79
408,4783,100,2018-04-09 07:43:06,618.7
5589,4784,21,2018-04-09 19:32:39,216.89
2098,4785,58,2018-04-11 04:56:34,335.42
3931,4786,58,2018-04-11 13:25:49,583.28
3093,4787,45,2018-04-11 19:49:40,-616.32
5914,4788,21,2018-04-12 02:48:43,-138.89
5798,4789,90,2018-04-12 12:28:52,800.56
9249,4790,62,2018-04-12 18:49:44,750.86
5876,4791,32,2018-04-13 06:11:52,76.87
5284,4792,58,2018-04-13 08:43:46,873.99
7350,4793,97,2018-04-13 09:37:00,13.89
9758,4794,51,2018-04-13 09:56:11,692.4
3854,4795,22,2018-04-13 11:15:17,-627.86
7632,4796,26,2018-04-14 02:59:07,-436.0
401,4797,44,2018-04-14 14:40:46,-417.38
3722,4798,44,2018-04-14 16:04:59,182.64
1623,4799,100,2018-04-15 06:21:51,135.19
1973,4800,58,2018-04-15 09:05:30,-815.06
8010,4801,42,2018-04-15 10:44:02,-501.33
2531,4802,58,2018-04-15 12:14:59,-263.17
8083,4803,2,2018-04-15 17:18:53,600.04
7948,4804,58,2018-04-16 05:34:04,101.34
2880,4805,75,2018-04-16 11:41:55,290.81
1319,4806,44,2018-04-16 12:52:12,887.82
3899,4807,44,2018-04-16 14:22:43,591.91
1954,4808,69,2018-04-16 16:00:19,-19.93
544,4809,58,2018-04-16 22:32:00,-235.31
9590,4810,90,2018-04-16 23:51:48,-534.27
9173,4811,55,2018-04-17 09:42:46,568.36
1019,4812,21,2018-04-17 11:56:31,-513.52
7108,4813,58,2018-04-18 04:35:52,369.39
3419,4814,32,2018-04-18 08:11:15,758.73
7023,4815,58,2018-04-18 15:54:47,-723.1
